classification,split,cmo,old_value,new_value,n,population
clase_egp13_damian,train,6111,1,4,10,2390
clase_egp13_damian,train,5520,5,5,10,1997
clase_egp13_damian,train,5500,9,9,10,2676
clase_egp13_damian,train,8125,13,4,1,151
clase_egp13_damian,validation,4110,13,13,41,8984
clase_egp13_damian,validation,5300,8,8,6,1933
clase_egp13_damian,validation,5470,10,8,3,539
clase_egp13_damian,validation,5460,10,2,2,203
clase_egp13_damian,validation,6120,1,1,5,438
clase_egp13_damian,validation,8303,10,7,24,5182
clase_egp13_damian,validation,2125,1,3,2,169
clase_egp13_damian,train,2110,1,2,1,238
clase_egp13_damian,train,1250,3,3,50,9391
clase_egp13_damian,train,6110,1,3,20,5129
clase_egp13_damian,train,1230,2,8,1,156
clase_egp13_damian,train,5540,2,2,2,290
clase_egp13_damian,train,5246,8,2,12,4680
clase_egp13_damian,train,5261,8,10,3,920
clase_egp13_damian,train,1451,6,2,1,355
clase_egp13_damian,train,6270,3,4,14,2123
clase_egp13_damian,train,5270,8,10,14,4222
clase_egp13_damian,train,8203,13,13,22,3737
clase_egp13_damian,train,5470,10,10,4,473
clase_egp13_damian,validation,5170,1,1,5,1183
clase_egp13_damian,validation,8131,6,6,16,4657
clase_egp13_damian,validation,4170,7,7,5,444
clase_egp13_damian,validation,8201,4,11,24,6666
clase_egp13_damian,validation,5267,8,13,2,56
clase_egp13_damian,validation,4106,13,8,1,28
clase_egp13_damian,validation,1240,2,8,1,28
clase_egp13_damian,validation,5371,7,7,3,163
clase_egp13_damian,validation,4170,7,10,2,982
clase_egp13_damian,validation,5246,8,10,13,5696
clase_egp13_damian,validation,8303,11,13,1,57
clase_egp13_damian,validation,2124,1,1,16,3417
clase_egp13_damian,train,1240,2,13,1,39
clase_egp13_damian,train,4103,13,8,4,608
clase_egp13_damian,train,5208,4,11,28,7899
clase_egp13_damian,train,5245,8,2,3,257
clase_egp13_damian,train,5208,4,2,4,289
clase_egp13_damian,train,2101,1,1,8,1878
clase_egp13_damian,train,5521,5,5,4,2120
clase_egp13_damian,train,5204,6,6,25,7717
clase_egp13_damian,train,4111,13,13,13,3477
clase_egp13_damian,train,4103,13,9,1,32
clase_egp13_damian,train,8203,13,7,2,188
clase_egp13_damian,train,4109,13,11,6,1234
clase_egp13_damian,validation,4108,13,9,2,315
clase_egp13_damian,validation,5226,6,6,1,34
clase_egp13_damian,validation,2110,1,1,11,1211
clase_egp13_damian,validation,1240,2,2,4,192
clase_egp13_damian,validation,4170,7,13,3,961
clase_egp13_damian,validation,6180,1,8,2,445
clase_egp13_damian,train,6121,1,2,5,982
clase_egp13_damian,train,5160,2,5,9,4953
clase_egp13_damian,train,8125,12,11,3,509
clase_egp13_damian,train,1203,2,2,8,1925
clase_egp13_damian,train,4150,13,13,13,3415
clase_egp13_damian,train,8122,11,11,2,152
clase_egp13_damian,train,4150,13,11,4,301
clase_egp13_damian,validation,5230,5,5,16,7276
clase_egp13_damian,validation,6200,3,8,2,400
clase_egp13_damian,validation,4135,12,12,5,457
clase_egp13_damian,validation,5520,8,2,9,3937
clase_egp13_damian,train,1412,2,2,33,7947
clase_egp13_damian,train,6170,1,3,1,35
clase_egp13_damian,train,8151,4,9,1,34
clase_egp13_damian,validation,1432,7,7,5,260
clase_egp13_damian,validation,1363,2,1,10,2380
clase_egp13_damian,validation,6221,4,3,11,3889
clase_egp13_damian,validation,1420,1,2,1,49
clase_egp13_damian,train,8124,10,4,11,4468
clase_egp13_damian,train,6251,10,8,11,2835
clase_egp13_damian,validation,5101,7,1,5,627
clase_egp13_damian,validation,5470,11,9,3,289
clase_egp13_damian,validation,8110,11,11,16,3170
clase_egp13_damian,validation,6102,1,3,10,822
clase_egp13_damian,validation,5266,8,10,2,922
clase_egp13_damian,train,1251,2,7,2,97
clase_egp13_damian,train,5371,7,8,4,804
clase_egp13_damian,validation,1171,1,2,3,1005
clase_egp13_damian,validation,5208,4,11,26,8407
clase_egp13_damian,validation,5270,8,10,9,1890
clase_egp13_damian,train,1101,1,1,15,2726
clase_egp13_damian,train,1160,1,7,6,2503
clase_egp13_damian,train,5400,11,11,90,30879
clase_egp13_damian,train,1166,1,2,2,158
clase_egp13_damian,train,5329,8,8,1,39
clase_egp13_damian,validation,5245,5,5,32,12471
clase_egp13_damian,train,5244,9,9,5,1236
clase_egp13_damian,train,5470,10,8,5,615
clase_egp13_damian,train,5400,11,4,24,3545
clase_egp13_damian,train,5440,10,10,20,4509
clase_egp13_damian,train,6202,3,1,9,2713
clase_egp13_damian,train,6250,3,3,6,837
clase_egp13_damian,train,1340,2,4,8,1716
clase_egp13_damian,validation,1423,7,10,1,37
clase_egp13_damian,train,8150,4,1,3,430
clase_egp13_damian,train,5400,10,8,3,781
clase_egp13_damian,train,5170,1,8,4,1134
clase_egp13_damian,train,5270,8,13,1,37
clase_egp13_damian,validation,5440,10,10,17,5375
clase_egp13_damian,validation,6111,1,3,40,10482
clase_egp13_damian,validation,5271,2,11,1,36
clase_egp13_damian,validation,5230,8,10,2,1447
clase_egp13_damian,train,7110,2,4,20,5274
clase_egp13_damian,validation,5245,9,11,19,6283
clase_egp13_damian,validation,5400,10,8,4,650
clase_egp13_damian,validation,6180,1,13,1,35
clase_egp13_damian,train,8303,10,2,4,393
clase_egp13_damian,train,1250,3,2,11,1752
clase_egp13_damian,train,6100,1,3,3,169
clase_egp13_damian,validation,8151,4,3,1,52
clase_egp13_damian,validation,5242,5,2,2,87
clase_egp13_damian,validation,7200,11,11,5,800
clase_egp13_damian,validation,1340,2,7,1,37
clase_egp13_damian,train,6170,1,7,4,494
clase_egp13_damian,train,8202,9,9,13,4617
clase_egp13_damian,train,6190,1,2,3,962
clase_egp13_damian,train,6120,1,1,2,136
clase_egp13_damian,train,5521,9,4,6,2475
clase_egp13_damian,train,7110,2,9,5,578
clase_egp13_damian,validation,8100,4,3,3,315
clase_egp13_damian,validation,5222,8,8,13,4238
clase_egp13_damian,validation,6250,3,3,13,5073
clase_egp13_damian,train,1220,2,10,3,853
clase_egp13_damian,validation,2123,1,1,3,1268
clase_egp13_damian,validation,6132,1,1,6,836
clase_egp13_damian,validation,6160,1,3,7,1986
clase_egp13_damian,train,6190,1,1,6,3215
clase_egp13_damian,train,5161,7,1,8,1653
clase_egp13_damian,train,6232,3,2,2,121
clase_egp13_damian,train,6270,3,8,11,3056
clase_egp13_damian,train,1206,7,7,19,4896
clase_egp13_damian,train,5421,10,10,7,2545
clase_egp13_damian,train,1330,2,1,4,923
clase_egp13_damian,train,6200,3,7,2,158
clase_egp13_damian,validation,5230,9,11,10,3713
clase_egp13_damian,validation,2121,1,2,3,352
clase_egp13_damian,validation,8311,2,8,2,170
clase_egp13_damian,validation,8190,7,11,10,2986
clase_egp13_damian,validation,1130,1,3,3,215
clase_egp13_damian,validation,6170,1,3,3,180
clase_egp13_damian,validation,6120,1,8,1,36
clase_egp13_damian,validation,5543,8,10,1,51
clase_egp13_damian,train,2125,2,2,19,6086
clase_egp13_damian,validation,1150,1,1,13,1234
clase_egp13_damian,validation,8120,10,10,7,3977
clase_egp13_damian,validation,2101,1,1,14,4197
clase_egp13_damian,train,6132,1,3,3,1006
clase_egp13_damian,train,5120,1,7,3,334
clase_egp13_damian,validation,5248,5,5,7,928
clase_egp13_damian,validation,7110,2,7,2,155
clase_egp13_damian,validation,8110,11,7,2,132
clase_egp13_damian,validation,6221,4,2,9,3388
clase_egp13_damian,train,2121,1,3,15,2688
clase_egp13_damian,train,1320,2,1,9,1736
clase_egp13_damian,validation,5270,6,6,36,11587
clase_egp13_damian,validation,5272,2,6,6,2411
clase_egp13_damian,validation,8140,3,2,5,1307
clase_egp13_damian,validation,1363,2,3,7,1666
clase_egp13_damian,train,2111,1,1,15,4872
clase_egp13_damian,validation,5233,8,8,4,378
clase_egp13_damian,validation,1172,1,3,19,3636
clase_egp13_damian,validation,1401,2,2,14,2663
clase_egp13_damian,train,5260,8,10,7,3653
clase_egp13_damian,validation,7110,2,9,3,1921
clase_egp13_damian,train,7200,11,11,8,3367
clase_egp13_damian,train,8190,7,10,6,2059
clase_egp13_damian,validation,5370,8,1,2,155
clase_egp13_damian,validation,5120,1,1,1,37
clase_egp13_damian,train,5460,10,8,13,2390
clase_egp13_damian,train,6200,3,10,3,806
clase_egp13_damian,validation,5247,2,10,1,50
clase_egp13_damian,validation,6251,10,2,4,443
clase_egp13_damian,validation,1330,2,1,6,1622
clase_egp13_damian,validation,2128,2,12,2,150
clase_egp13_damian,validation,6130,1,2,4,561
clase_egp13_damian,train,1252,3,1,6,1309
clase_egp13_damian,train,5202,8,7,1,49
clase_egp13_damian,train,1251,2,4,6,1346
clase_egp13_damian,train,5100,2,2,3,601
clase_egp13_damian,train,5270,8,1,6,2762
clase_egp13_damian,validation,8311,2,7,1,35
clase_egp13_damian,validation,8311,2,3,1,40
clase_egp13_damian,train,1252,3,7,1,37
clase_egp13_damian,train,5520,8,2,15,4126
clase_egp13_damian,validation,1250,3,1,11,2203
clase_egp13_damian,train,1290,3,1,1,42
clase_egp13_damian,train,8126,10,3,2,207
clase_egp13_damian,validation,6110,1,3,17,6959
clase_egp13_damian,validation,8190,7,13,1,36
clase_egp13_damian,validation,8100,4,10,2,121
clase_egp13_damian,train,1205,2,7,8,1333
clase_egp13_damian,validation,4120,12,12,58,14273
clase_egp13_damian,validation,5221,6,6,54,13867
clase_egp13_damian,validation,5224,6,6,13,5055
clase_egp13_damian,validation,1172,1,4,2,151
clase_egp13_damian,validation,7121,8,3,2,1827
clase_egp13_damian,validation,8140,3,3,12,2438
clase_egp13_damian,validation,5550,6,6,17,4364
clase_egp13_damian,validation,4109,13,11,15,2067
clase_egp13_damian,train,5550,6,6,22,5356
clase_egp13_damian,train,1363,2,2,20,3873
clase_egp13_damian,train,5330,8,8,8,1073
clase_egp13_damian,train,7201,3,5,4,1592
clase_egp13_damian,train,8101,6,6,2,188
clase_egp13_damian,train,6101,1,3,19,4830
clase_egp13_damian,train,8126,11,4,4,511
clase_egp13_damian,train,1340,2,11,1,88
clase_egp13_damian,train,1240,2,2,2,261
clase_egp13_damian,train,8311,2,8,5,514
clase_egp13_damian,train,5231,6,6,23,7434
clase_egp13_damian,validation,4120,13,11,12,3995
clase_egp13_damian,validation,4119,13,11,5,491
clase_egp13_damian,validation,5224,9,9,1,77
clase_egp13_damian,validation,5306,9,7,1,86
clase_egp13_damian,validation,1230,2,7,5,705
clase_egp13_damian,validation,5245,9,2,3,358
clase_egp13_damian,train,1240,2,3,2,146
clase_egp13_damian,train,2124,2,2,13,4160
clase_egp13_damian,train,1210,3,2,1,102
clase_egp13_damian,train,5248,8,8,1,130
clase_egp13_damian,train,5221,6,6,60,19444
clase_egp13_damian,train,1161,1,1,17,3359
clase_egp13_damian,train,5181,7,7,10,1995
clase_egp13_damian,validation,5208,4,3,1,179
clase_egp13_damian,validation,5290,8,8,6,5025
clase_egp13_damian,validation,5311,8,3,1,164
clase_egp13_damian,train,5271,2,2,22,7247
clase_egp13_damian,train,1362,2,2,7,1037
clase_egp13_damian,validation,6200,3,7,3,357
clase_egp13_damian,validation,5240,8,10,1,104
clase_egp13_damian,validation,5400,11,9,19,9579
clase_egp13_damian,train,1200,2,2,14,3812
clase_egp13_damian,train,7133,3,3,19,5814
clase_egp13_damian,validation,5430,11,11,16,4727
clase_egp13_damian,validation,5231,6,6,17,8159
clase_egp13_damian,train,4113,12,12,16,4603
clase_egp13_damian,train,4120,13,11,29,4716
clase_egp13_damian,validation,4100,13,13,42,21329
clase_egp13_damian,validation,4150,13,11,2,203
clase_egp13_damian,validation,4108,13,11,54,27840
clase_egp13_damian,train,4119,13,11,2,1235
clase_egp13_damian,train,4106,12,12,42,11504
clase_egp13_damian,train,5201,9,9,2,449
clase_egp13_damian,validation,8303,10,3,6,600
clase_egp13_damian,validation,2125,2,2,8,1296
clase_egp13_damian,validation,1104,1,2,3,299
clase_egp13_damian,train,1354,2,2,5,553
clase_egp13_damian,train,5343,8,10,9,3145
clase_egp13_damian,validation,8110,10,10,15,2565
clase_egp13_damian,validation,6100,1,7,2,183
clase_egp13_damian,validation,8110,5,5,3,370
clase_egp13_damian,validation,5331,8,10,2,242
clase_egp13_damian,train,5344,8,7,7,1057
clase_egp13_damian,validation,8300,7,7,10,1439
clase_egp13_damian,validation,8303,11,11,12,5825
clase_egp13_damian,validation,1230,2,4,1,101
clase_egp13_damian,validation,2127,2,3,2,184
clase_egp13_damian,validation,1104,1,3,3,1289
clase_egp13_damian,validation,1423,6,6,8,2953
clase_egp13_damian,validation,5343,8,2,3,409
clase_egp13_damian,train,7132,3,3,2,930
clase_egp13_damian,train,1105,1,3,6,3768
clase_egp13_damian,validation,6221,4,10,12,5541
clase_egp13_damian,validation,5344,8,1,1,111
clase_egp13_damian,validation,5510,8,8,2,621
clase_egp13_damian,validation,2122,9,2,2,531
clase_egp13_damian,train,2100,1,1,3,626
clase_egp13_damian,train,8110,10,2,1,116
clase_egp13_damian,train,5141,2,2,13,2824
clase_egp13_damian,validation,1230,2,10,1,213
clase_egp13_damian,validation,5280,8,8,4,486
clase_egp13_damian,validation,6160,2,2,3,383
clase_egp13_damian,validation,5502,8,4,5,3518
clase_egp13_damian,validation,5342,8,2,2,243
clase_egp13_damian,train,1103,1,1,5,973
clase_egp13_damian,validation,5430,10,8,4,1387
clase_egp13_damian,validation,5344,8,2,4,481
clase_egp13_damian,validation,1104,1,7,6,2372
clase_egp13_damian,validation,5245,9,3,1,132
clase_egp13_damian,train,5246,8,1,2,457
clase_egp13_damian,train,5430,11,11,13,5005
clase_egp13_damian,train,5380,8,8,11,2687
clase_egp13_damian,validation,1354,2,2,4,697
clase_egp13_damian,validation,8132,6,6,4,915
clase_egp13_damian,validation,1104,1,8,3,339
clase_egp13_damian,validation,7120,4,2,1,99
clase_egp13_damian,train,7121,9,11,7,1650
clase_egp13_damian,validation,6180,1,7,7,1242
clase_egp13_damian,validation,5151,7,8,2,242
clase_egp13_damian,validation,5141,2,2,12,2304
clase_egp13_damian,train,5151,7,10,3,529
clase_egp13_damian,train,5480,10,8,3,381
clase_egp13_damian,validation,5200,8,8,22,6074
clase_egp13_damian,train,1134,2,2,11,1115
clase_egp13_damian,train,6133,1,1,4,1136
clase_egp13_damian,validation,2121,2,3,2,667
clase_egp13_damian,train,2124,2,11,1,133
clase_egp13_damian,validation,5440,11,2,1,94
clase_egp13_damian,validation,5480,10,8,4,711
clase_egp13_damian,validation,5440,10,7,2,172
clase_egp13_damian,train,1105,1,8,4,349
clase_egp13_damian,train,5521,8,4,5,2505
clase_egp13_damian,validation,5430,10,2,1,116
clase_egp13_damian,validation,5141,2,3,2,1541
clase_egp13_damian,train,6160,2,1,1,180
clase_egp13_damian,train,5520,8,13,2,415
clase_egp13_damian,train,5323,8,7,3,334
clase_egp13_damian,train,6211,3,3,8,2195
clase_egp13_damian,train,6121,1,3,4,515
clase_egp13_damian,train,5344,8,4,2,227
clase_egp13_damian,validation,5345,8,1,3,448
clase_egp13_damian,validation,7201,3,4,11,4603
clase_egp13_damian,validation,5360,8,8,3,560
clase_egp13_damian,validation,5421,10,8,5,1571
clase_egp13_damian,validation,6121,1,4,2,207
clase_egp13_damian,train,2122,9,4,3,529
clase_egp13_damian,validation,5245,6,2,6,659
clase_egp13_damian,validation,6100,1,3,9,2030
clase_egp13_damian,validation,5344,8,10,6,2052
clase_egp13_damian,validation,1204,2,7,3,335
clase_egp13_damian,train,5440,10,2,3,356
clase_egp13_damian,train,7120,4,4,10,3052
clase_egp13_damian,train,6160,1,10,4,367
clase_egp13_damian,validation,5343,8,1,2,596
clase_egp13_damian,validation,1100,1,7,2,243
clase_egp13_damian,train,5521,6,6,12,8326
clase_egp13_damian,validation,5420,10,7,1,120
clase_egp13_damian,validation,5270,8,1,6,3035
clase_egp13_damian,train,6140,3,7,10,2907
clase_egp13_damian,train,5140,2,2,4,655
clase_egp13_damian,train,1104,1,10,1,124
clase_egp13_damian,train,5441,10,7,2,469
clase_egp13_damian,train,5430,10,8,4,707
clase_egp13_damian,validation,6211,3,3,13,4166
clase_egp13_damian,train,5510,8,3,1,123
clase_egp13_damian,train,5100,1,4,4,1976
clase_egp13_damian,train,5441,10,10,7,1491
clase_egp13_damian,train,6100,1,4,3,303
clase_egp13_damian,validation,1220,2,3,13,2595
clase_egp13_damian,validation,6260,3,7,1,109
clase_egp13_damian,train,1431,1,7,1,105
clase_egp13_damian,train,1461,6,6,1,168
clase_egp13_damian,train,5233,9,9,3,643
clase_egp13_damian,train,6121,2,9,1,103
clase_egp13_damian,validation,5340,8,7,1,90
clase_egp13_damian,validation,7121,9,4,4,1597
clase_egp13_damian,validation,5521,5,5,4,2387
clase_egp13_damian,train,5181,7,3,1,108
clase_egp13_damian,train,5343,8,3,1,98
clase_egp13_damian,train,6250,3,2,1,179
clase_egp13_damian,validation,1102,1,1,2,671
clase_egp13_damian,validation,5110,2,2,1,754
clase_egp13_damian,validation,5310,8,8,12,3227
clase_egp13_damian,validation,5521,9,3,2,250
clase_egp13_damian,validation,5210,8,8,4,752
clase_egp13_damian,train,1204,2,9,4,1251
clase_egp13_damian,train,4113,13,13,12,3289
clase_egp13_damian,train,5500,8,8,2,422
clase_egp13_damian,train,1241,2,2,4,1325
clase_egp13_damian,train,4108,13,10,2,396
clase_egp13_damian,train,1411,2,2,5,1127
clase_egp13_damian,train,5343,9,9,1,416
clase_egp13_damian,train,5240,8,8,4,3104
clase_egp13_damian,train,5121,7,9,1,87
clase_egp13_damian,validation,1120,1,2,2,590
clase_egp13_damian,validation,5323,8,8,74,10635
clase_egp13_damian,validation,5225,6,6,4,848
clase_egp13_damian,validation,5101,7,7,4,878
clase_egp13_damian,validation,4120,13,13,2,396
clase_egp13_damian,train,6229,3,3,1,512
clase_egp13_damian,train,5111,7,8,3,950
clase_egp13_damian,train,5511,8,1,1,201
clase_egp13_damian,train,8303,11,13,3,1447
clase_egp13_damian,train,5306,8,8,6,1920
clase_egp13_damian,train,1320,2,3,5,753
clase_egp13_damian,train,4100,13,10,3,1375
clase_egp13_damian,train,2123,1,1,9,3256
clase_egp13_damian,train,7100,5,1,2,387
clase_egp13_damian,train,5440,11,3,1,139
clase_egp13_damian,train,5111,7,1,2,177
clase_egp13_damian,validation,5100,1,2,2,683
clase_egp13_damian,validation,5343,9,9,3,805
clase_egp13_damian,validation,7111,6,3,10,6264
clase_egp13_damian,train,5309,8,4,1,478
clase_egp13_damian,train,5281,9,9,2,591
clase_egp13_damian,train,5246,5,2,2,854
clase_egp13_damian,train,1141,1,1,2,783
clase_egp13_damian,train,5383,8,7,3,943
clase_egp13_damian,train,5333,6,6,1,461
clase_egp13_damian,train,5272,2,2,11,3484
clase_egp13_damian,train,8140,3,8,1,485
clase_egp13_damian,train,6251,11,9,1,553
clase_egp13_damian,train,1200,2,6,3,701
clase_egp13_damian,train,5341,9,9,1,544
clase_egp13_damian,train,6132,2,1,1,397
clase_egp13_damian,train,8124,11,12,5,1369
clase_egp13_damian,train,2124,1,7,5,2731
clase_egp13_damian,validation,2123,2,2,4,1694
clase_egp13_damian,validation,7111,4,1,5,3555
clase_egp13_damian,validation,5351,8,8,2,537
clase_egp13_damian,train,5200,8,10,4,962
clase_egp13_damian,train,5281,6,6,3,370
clase_egp13_damian,train,5121,7,8,4,1248
clase_egp13_damian,train,8200,4,13,8,1725
clase_egp13_damian,train,5161,7,8,2,290
clase_egp13_damian,validation,5281,6,6,22,2942
clase_egp13_damian,validation,5281,9,9,4,970
clase_egp13_damian,validation,5281,9,11,2,246
clase_egp13_damian,validation,5324,8,7,1,149
clase_egp13_damian,validation,4113,12,12,21,7858
clase_egp13_damian,validation,4132,13,13,8,1212
clase_egp13_damian,validation,5200,5,5,5,1641
clase_egp13_damian,validation,5306,8,8,11,3983
clase_egp13_damian,train,8123,10,10,34,5887
clase_egp13_damian,train,8190,7,8,1,172
clase_egp13_damian,train,8126,11,9,3,860
clase_egp13_damian,train,4101,13,11,12,3752
clase_egp13_damian,train,4102,13,11,2,264
clase_egp13_damian,train,4135,12,12,11,4031
clase_egp13_damian,validation,1451,7,2,3,221
clase_egp13_damian,validation,6221,4,11,1,39
clase_egp13_damian,train,1423,7,11,1,50
clase_egp13_damian,train,4132,13,13,12,2773
clase_egp13_damian,validation,2132,1,3,1,39
clase_egp13_damian,validation,5267,8,7,2,190
clase_egp13_damian,train,1250,3,7,5,925
clase_egp13_damian,train,1413,2,2,1,39
clase_egp13_damian,train,7131,3,2,1,53
clase_egp13_damian,train,5100,1,7,9,1526
clase_egp13_damian,train,6210,3,10,8,1014
clase_egp13_damian,validation,7130,3,6,1,53
clase_egp13_damian,validation,1161,1,1,13,3861
clase_egp13_damian,validation,4103,12,12,30,10626
clase_egp13_damian,train,6221,4,1,6,4215
clase_egp13_damian,train,6100,1,8,1,42
clase_egp13_damian,train,5530,2,2,1,38
clase_egp13_damian,validation,1431,1,2,1,59
clase_egp13_damian,validation,6210,3,1,3,203
clase_egp13_damian,validation,2121,1,8,2,158
clase_egp13_damian,validation,4103,13,7,4,420
clase_egp13_damian,validation,7121,9,11,7,1350
clase_egp13_damian,validation,6220,3,1,1,45
clase_egp13_damian,train,1201,2,3,2,114
clase_egp13_damian,validation,2127,1,7,2,443
clase_egp13_damian,validation,5401,10,3,1,38
clase_egp13_damian,validation,5267,9,11,3,265
