cmo,classification,old_value,new_value,n,w_pre,w_post,historical_target_official,forward,unique_forward,reverse,unique_reverse,train_n,validation_n,train_forward,validation_forward,train_reverse,validation_reverse,train_unique_forward,validation_unique_forward,train_unique_reverse,validation_unique_reverse,accepted,reason
6111,grupo_ocu9_damian,1,3,106,28301,27174,TRUE,0.2823183201157165,FALSE,1,TRUE,63,43,0.26702390766694145,0.3057456749589595,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5240,grupo_ocu9_damian,7,9,3,292,311,TRUE,0.029002781088597537,FALSE,1,TRUE,2,1,0.02716763005780347,0.03303684879288437,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
7131,grupo_ocu9_damian,4,3,6,947,947,TRUE,0.05446598033013171,FALSE,1,TRUE,4,2,0.06446335078534031,0.04331427180922253,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
7100,grupo_ocu9_damian,4,9,155,62325,60638,TRUE,0.12373878756834669,FALSE,1,TRUE,80,75,0.13253002363306057,0.11515705553245081,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6101,grupo_ocu9_damian,1,2,105,25216,27203,TRUE,0.545859941552116,TRUE,1,TRUE,52,53,0.5701914311759344,0.5276948088774623,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1105,grupo_ocu9_damian,2,1,20,3426,3340,TRUE,0.0654854062732955,FALSE,1,TRUE,12,8,0.11569596989454338,0.02654086342655444,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6270,grupo_ocu9_damian,3,4,15,3659,3760,TRUE,0.012548656480957526,FALSE,1,TRUE,7,8,0.012732015168303476,0.012366524931297083,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1164,grupo_ocu9_damian,2,2,66,21650,19968,TRUE,0.957625619249823,TRUE,1,TRUE,32,34,0.9828696724681376,0.9116546044422261,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
6270,grupo_ocu9_damian,3,1,108,22276,23372,TRUE,0.076396248092323,FALSE,1,TRUE,50,58,0.054995423356709774,0.09765384667970085,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5161,grupo_ocu9_damian,7,2,26,7627,7313,TRUE,0.44288949538354333,FALSE,1,TRUE,11,15,0.5261666666666667,0.3983602174494252,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5260,grupo_ocu9_damian,7,7,476,125193,125843,TRUE,0.7604183749703894,TRUE,1,TRUE,242,234,0.7648752844999768,0.7555303676723424,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
5341,grupo_ocu9_damian,8,8,9,2504,2508,TRUE,0.809569996766893,TRUE,1,TRUE,7,2,0.9076697606253054,0.6175908221797323,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
6160,grupo_ocu9_damian,1,4,46,12294,12474,TRUE,0.24221766884703286,FALSE,1,TRUE,27,19,0.2831773248184761,0.20864702086470208,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6130,grupo_ocu9_damian,1,1,23,4190,4460,TRUE,0.24127605666244387,FALSE,1,TRUE,10,13,0.3065255347010039,0.16837356742257986,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
6221,grupo_ocu9_damian,3,1,15,7963,8222,TRUE,0.079638760263629,FALSE,1,TRUE,5,10,0.09635815356065879,0.0669667188241706,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5270,grupo_ocu9_damian,2,2,182,38940,38688,TRUE,0.6106415342878201,TRUE,1,TRUE,73,109,0.47711188074085226,0.7059803789813197,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
5151,grupo_ocu9_damian,7,8,5,1944,1936,TRUE,0.49128127369219105,TRUE,1,TRUE,1,4,0.4467680608365019,0.5074010327022376,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8303,grupo_ocu9_damian,5,5,459,139020,138925,TRUE,0.8733015472174585,TRUE,1,TRUE,226,233,0.8771832284660447,0.8699514307449236,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
5230,grupo_ocu9_damian,7,7,168,51156,51393,TRUE,0.8506010874445055,TRUE,1,TRUE,91,77,0.910298674754401,0.7898480222766464,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
5100,grupo_ocu9_damian,1,5,16,3764,3783,TRUE,0.29899118277861625,TRUE,1,TRUE,11,5,0.3764591439688716,0.19562395698127202,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8131,grupo_ocu9_damian,5,5,42,12324,12110,TRUE,0.9841092390002396,TRUE,1,TRUE,21,21,0.9676790644794543,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
6160,grupo_ocu9_damian,1,3,21,5650,5373,TRUE,0.11131688864370715,FALSE,1,TRUE,15,6,0.15934738867990553,0.07195095719509571,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8303,grupo_ocu9_damian,5,3,19,5284,5030,TRUE,0.03319324827720508,FALSE,1,TRUE,10,9,0.04649869819917553,0.021709871847387208,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1100,grupo_ocu9_damian,2,2,46,11450,12049,TRUE,0.8297702732082035,TRUE,1,TRUE,22,24,0.810545253252145,0.8509052183173589,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
1211,grupo_ocu9_damian,2,2,4,521,566,TRUE,0.8349358974358975,TRUE,1,TRUE,2,2,1,0.6688102893890675,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
1423,grupo_ocu9_damian,2,3,8,1806,1851,TRUE,0.06397676148641468,FALSE,1,TRUE,7,1,0.10768938914885544,0.008296415626258559,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
7110,grupo_ocu9_damian,4,4,94,19756,19698,TRUE,0.7502088554720133,TRUE,1,TRUE,46,48,0.7893524443306885,0.7188120166974612,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
5248,grupo_ocu9_damian,7,9,6,2897,2897,TRUE,0.07918545852125188,FALSE,1,TRUE,3,3,0.09094287041337669,0.062371305214214544,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5400,grupo_ocu9_damian,9,9,187,56523,56689,TRUE,0.5938038408202715,TRUE,1,TRUE,102,85,0.6620063675374241,0.5165064210313992,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
6270,grupo_ocu9_damian,3,9,55,12682,13187,TRUE,0.043493320987019225,FALSE,1,TRUE,35,20,0.05406633035794168,0.03299107203893849,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6100,grupo_ocu9_damian,1,2,41,11135,11267,TRUE,0.4880133233992199,TRUE,1,TRUE,17,24,0.48232848232848236,0.4921573084791998,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5352,grupo_ocu9_damian,8,9,1,117,119,TRUE,0.07948369565217392,FALSE,1,TRUE,1,NA,0.20418848167539266,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5323,grupo_ocu9_damian,8,7,17,2549,2551,TRUE,0.10521753487988111,FALSE,1,TRUE,7,10,0.11050794881737107,0.101294033069734,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8125,grupo_ocu9_damian,5,5,140,42159,41578,TRUE,0.7547261009667025,TRUE,1,TRUE,72,68,0.8527901285630579,0.6487503259209595,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
5280,grupo_ocu9_damian,7,7,54,16401,16431,TRUE,0.5920297440710393,TRUE,1,TRUE,27,27,0.5102004612382472,0.7202557449962935,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
7111,grupo_ocu9_damian,4,8,51,16664,16800,TRUE,0.026056798316252974,FALSE,1,TRUE,25,26,0.02942522529048232,0.023010241001527664,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6111,grupo_ocu9_damian,1,1,150,34209,36109,TRUE,0.34125392787670206,TRUE,1,TRUE,98,52,0.38723825226710634,0.270817022351307,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
1131,grupo_ocu9_damian,2,2,248,54870,55687,TRUE,0.9631723072602163,TRUE,1,TRUE,123,125,0.9402154526646215,0.9854150826017833,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
6201,grupo_ocu9_damian,3,2,1,142,144,TRUE,0.4797297297297297,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
2120,grupo_ocu9_damian,1,1,10,837,820,TRUE,0.3193437619229302,FALSE,1,TRUE,3,7,0.20736434108527133,0.4808946877912395,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
1310,grupo_ocu9_damian,2,2,202,57842,57915,TRUE,0.9574746321034249,TRUE,1,TRUE,113,89,0.9858777476663656,0.9227969559942649,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
6202,grupo_ocu9_damian,3,3,131,33527,33293,TRUE,0.6532039667231672,TRUE,1,TRUE,68,63,0.6496347699050402,0.657284837349146,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
5232,grupo_ocu9_damian,7,7,10,2426,2397,TRUE,0.7243953418931024,TRUE,1,TRUE,4,6,0.37719298245614036,1,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
6102,grupo_ocu9_damian,1,1,36,7686,8209,TRUE,0.37968680531541765,FALSE,1,TRUE,17,19,0.3016396532227667,0.4656837296230921,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
1211,grupo_ocu9_damian,2,3,1,103,104,TRUE,0.16506410256410256,FALSE,1,TRUE,NA,1,NA,0.3311897106109325,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5343,grupo_ocu9_damian,8,9,15,6522,6384,TRUE,0.12227680077993175,FALSE,1,TRUE,9,6,0.11948180229465846,0.125,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6200,grupo_ocu9_damian,3,2,85,23342,22712,TRUE,0.09202553154580972,FALSE,1,TRUE,33,52,0.07450317674395932,0.10854363726879332,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5440,grupo_ocu9_damian,9,8,30,10403,10417,TRUE,0.10297553056699398,FALSE,1,TRUE,15,15,0.09962614234284131,0.10745005549389568,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5244,grupo_ocu9_damian,7,7,26,5867,5963,TRUE,0.8382626089441348,TRUE,1,TRUE,15,11,0.7934383768616448,0.9260355029585798,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
1204,grupo_ocu9_damian,2,8,24,11313,11346,TRUE,0.21339243610298972,FALSE,1,TRUE,14,10,0.26769631424747714,0.15421002838221382,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1252,grupo_ocu9_damian,2,2,35,5831,5820,TRUE,0.5575635876840697,TRUE,1,TRUE,16,19,0.44155844155844154,0.6365097219990359,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
7131,grupo_ocu9_damian,4,4,45,13809,14058,TRUE,0.7942140679818255,TRUE,1,TRUE,26,19,0.6817190226876091,0.9196982601289695,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
1120,grupo_ocu9_damian,2,2,44,11106,10829,TRUE,1,TRUE,1,TRUE,18,26,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
8160,grupo_ocu9_damian,5,9,1,96,97,TRUE,0.1050328227571116,FALSE,1,TRUE,1,NA,0.1050328227571116,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5460,grupo_ocu9_damian,9,9,709,223716,224569,TRUE,0.8544028964363597,TRUE,1,TRUE,352,357,0.8797930118179064,0.8298581901213796,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
8301,grupo_ocu9_damian,1,1,21,6888,7424,TRUE,0.0425839716601443,FALSE,1,TRUE,13,8,0.03449146657126623,0.05411239188763809,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
5440,grupo_ocu9_damian,9,9,211,57284,57895,TRUE,0.5670335761799177,TRUE,1,TRUE,109,102,0.5198871503738577,0.6300175730669626,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
1205,grupo_ocu9_damian,2,1,13,1082,1126,TRUE,0.011238522580913207,FALSE,1,TRUE,7,6,0.019160509864415035,0.0063042562157606405,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
7133,grupo_ocu9_damian,4,4,33,8406,8755,TRUE,0.6632999289828769,TRUE,1,TRUE,18,15,0.6938300349243306,0.5990693117805536,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
1423,grupo_ocu9_damian,2,2,70,22849,22367,TRUE,0.8094158489496617,TRUE,1,TRUE,39,31,0.7313140255469837,0.9089005235602095,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
5521,grupo_ocu9_damian,8,4,39,12343,12516,TRUE,0.0813505925154555,FALSE,1,TRUE,22,17,0.10772442588726514,0.05079947649937407,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6220,grupo_ocu9_damian,3,2,8,4853,5297,TRUE,0.27733013315046573,FALSE,1,TRUE,6,2,0.5524673183370628,0.017984014209591476,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
7210,grupo_ocu9_damian,9,5,108,41507,41640,TRUE,0.18511399314970745,FALSE,1,TRUE,54,54,0.21465262617182485,0.15716195337048416,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1340,grupo_ocu9_damian,2,2,260,69561,71168,TRUE,0.9530862505994382,TRUE,1,TRUE,137,123,0.9352671669899092,0.9700331479897348,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
6111,grupo_ocu9_damian,1,2,98,29007,28672,TRUE,0.289361065389795,FALSE,1,TRUE,51,47,0.2646331409727947,0.32723828766258367,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6210,grupo_ocu9_damian,3,9,24,4029,4032,TRUE,0.032642512233852936,FALSE,1,TRUE,10,14,0.02523461620762388,0.040998586255646355,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5460,grupo_ocu9_damian,9,7,101,32743,32628,TRUE,0.12505012622260245,FALSE,1,TRUE,43,58,0.10297351266093253,0.1463916596562913,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5430,grupo_ocu9_damian,9,7,24,4838,4856,TRUE,0.26005160180606324,FALSE,1,TRUE,4,20,0.07222222222222222,0.37387776243093923,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5140,grupo_ocu9_damian,1,2,20,4017,4015,TRUE,0.2329641013744708,FALSE,1,TRUE,11,9,0.21077810609258477,0.24852012628255724,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5171,grupo_ocu9_damian,2,8,8,1757,1915,TRUE,0.22226438962681846,FALSE,1,TRUE,3,5,0.09224504249291784,0.5476295968099246,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8124,grupo_ocu9_damian,9,1,13,2295,2321,TRUE,0.008549937971038249,FALSE,1,TRUE,7,6,0.006905546299577073,0.010156434126797077,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5121,grupo_ocu9_damian,8,8,30,6093,6115,TRUE,0.6242188300379059,TRUE,1,TRUE,22,8,0.7192170818505338,0.49529099251388553,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
6130,grupo_ocu9_damian,1,2,26,10801,12936,TRUE,0.6219624553725671,TRUE,1,TRUE,13,13,0.5858795285901353,0.6622774932943185,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5140,grupo_ocu9_damian,1,1,13,3497,3417,TRUE,0.20280693614800208,FALSE,1,TRUE,7,6,0.3865203320669762,0.0739936858721389,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
1206,grupo_ocu9_damian,2,2,64,14621,14839,TRUE,0.7574470289592291,TRUE,1,TRUE,37,27,0.9432291666666667,0.5736370194785118,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
1359,grupo_ocu9_damian,2,2,4,428,433,TRUE,0.4798206278026906,FALSE,1,TRUE,NA,4,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
8151,grupo_ocu9_damian,5,2,35,11375,10750,TRUE,0.4119585687382298,FALSE,1,TRUE,12,23,0.19503581878720613,0.5334161911756398,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8125,grupo_ocu9_damian,5,9,34,10807,10836,TRUE,0.1934658073755818,FALSE,1,TRUE,13,21,0.11477613483610795,0.27850411591611723,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6102,grupo_ocu9_damian,1,2,63,8831,8671,TRUE,0.43624956775181545,TRUE,1,TRUE,36,27,0.5443837165473049,0.31710102793064066,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5400,grupo_ocu9_damian,9,5,53,12169,12187,TRUE,0.12784174475774257,FALSE,1,TRUE,29,24,0.10108960034803931,0.1581613214101616,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6230,grupo_ocu9_damian,3,2,23,6134,6350,TRUE,0.08531412119779135,FALSE,1,TRUE,8,15,0.047005717724947334,0.11823424448524658,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1440,grupo_ocu9_damian,2,2,2,157,135,TRUE,1,TRUE,1,TRUE,2,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
7130,grupo_ocu9_damian,4,4,175,44678,45421,TRUE,0.7906211290037162,TRUE,1,TRUE,87,88,0.8695441319107663,0.7081976702119962,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
1450,grupo_ocu9_damian,2,2,3,1437,1438,TRUE,0.9398299542184434,TRUE,1,TRUE,1,2,0.5053763440860215,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5344,grupo_ocu9_damian,8,2,12,1671,1618,TRUE,0.028375418159588377,FALSE,1,TRUE,2,10,0.010454998796299481,0.04585401851603381,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
2122,grupo_ocu9_damian,1,4,35,6367,6755,TRUE,0.161750882808729,FALSE,1,TRUE,19,16,0.12286661482421316,0.22538513060951104,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5266,grupo_ocu9_damian,7,7,22,8267,8356,TRUE,0.6779007790077901,TRUE,1,TRUE,11,11,0.6898345153664303,0.6649572649572649,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
7211,grupo_ocu9_damian,9,9,35,12893,12756,TRUE,0.9556033204862141,TRUE,1,TRUE,14,21,0.9697663765460376,0.9422439867492438,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
6270,grupo_ocu9_damian,3,5,24,5741,5643,TRUE,0.019688941475041584,FALSE,1,TRUE,16,8,0.02676476053488228,0.01266047770744179,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6260,grupo_ocu9_damian,3,3,21,10128,10385,TRUE,0.7545820295037997,TRUE,1,TRUE,14,7,0.8534697262925076,0.3372228704784131,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
5202,grupo_ocu9_damian,7,5,19,5622,6316,TRUE,0.03419936857088978,FALSE,1,TRUE,9,10,0.030403437698191843,0.0375654209898081,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
7100,grupo_ocu9_damian,4,7,18,4844,4642,TRUE,0.009617179093157985,FALSE,1,TRUE,7,11,0.0073833218115464385,0.011797801301014602,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1105,grupo_ocu9_damian,2,8,4,390,413,TRUE,0.007454555880497735,FALSE,1,TRUE,4,NA,0.0170655931387564,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1172,grupo_ocu9_damian,2,3,32,7885,7703,TRUE,0.08286567038695168,FALSE,1,TRUE,17,15,0.1041685278825022,0.05244086048944803,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8101,grupo_ocu9_damian,5,5,294,71358,72715,TRUE,0.8009113764927719,TRUE,1,TRUE,160,134,0.8137504033559213,0.7847995545657016,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
8101,grupo_ocu9_damian,5,3,18,4524,4635,TRUE,0.05077669031157403,FALSE,1,TRUE,7,11,0.04249354630525976,0.06117128973476412,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5160,grupo_ocu9_damian,1,2,11,1504,1457,TRUE,0.12727426588812726,FALSE,1,TRUE,7,4,0.11920451871028477,0.14793612533895753,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8150,grupo_ocu9_damian,3,5,12,4002,4228,TRUE,0.27724281260824385,TRUE,1,TRUE,5,7,0.4237951271563222,0.18372673626872446,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1203,grupo_ocu9_damian,2,8,2,456,463,TRUE,0.0725306187370765,FALSE,1,TRUE,NA,2,NA,0.20150243040212107,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
1203,grupo_ocu9_damian,2,3,6,970,913,TRUE,0.154286623190711,FALSE,1,TRUE,4,2,0.2070079522862823,0.06053910737958462,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5501,grupo_ocu9_damian,8,8,59,15883,15923,TRUE,0.9157633763837638,TRUE,1,TRUE,32,27,0.9511219728949123,0.8776072884200432,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
6160,grupo_ocu9_damian,1,1,45,16766,17191,TRUE,0.33032547876113166,TRUE,1,TRUE,24,21,0.23777447292450354,0.4061805406180541,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
1160,grupo_ocu9_damian,2,3,37,5127,5227,TRUE,0.054180580800608696,FALSE,1,TRUE,15,22,0.03719196685236217,0.07357367551542308,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5343,grupo_ocu9_damian,8,2,12,2840,2796,TRUE,0.05324534103265964,FALSE,1,TRUE,6,6,0.06682622900995365,0.040013325436778206,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5229,grupo_ocu9_damian,7,8,1,103,104,TRUE,0.10718002081165452,FALSE,1,TRUE,1,NA,0.12439613526570048,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5222,grupo_ocu9_damian,7,8,23,5757,5904,TRUE,0.08169897539238782,FALSE,1,TRUE,11,12,0.05502002485844497,0.10989171361022737,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
2111,grupo_ocu9_damian,1,7,1,126,127,TRUE,0.011095456146530468,FALSE,1,TRUE,NA,1,NA,0.037355469908093686,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
6131,grupo_ocu9_damian,5,3,3,913,1002,FALSE,0.1421011673151751,FALSE,1,TRUE,NA,3,NA,0.268213866039953,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5141,grupo_ocu9_damian,2,9,10,3598,3608,TRUE,0.05899231034086996,FALSE,1,TRUE,3,7,0.0193929173693086,0.09645512268274783,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6230,grupo_ocu9_damian,3,3,208,51388,51717,TRUE,0.7147248223201992,TRUE,1,TRUE,105,103,0.7837195305446886,0.6554345858439576,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
1104,grupo_ocu9_damian,2,2,69,18061,18150,TRUE,0.68231960710238,TRUE,1,TRUE,41,28,0.7742167519181585,0.5999426851984525,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
5270,grupo_ocu9_damian,2,7,25,7980,7477,TRUE,0.12513917420690304,FALSE,1,TRUE,12,13,0.16258846559253123,0.09840075258701787,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1203,grupo_ocu9_damian,2,2,27,4437,4667,TRUE,0.7057420073166852,TRUE,1,TRUE,13,14,0.687624254473161,0.7379584622182943,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
6121,grupo_ocu9_damian,1,3,14,3734,3779,TRUE,0.21273928896991795,FALSE,1,TRUE,7,7,0.34076827757125155,0.10377557477325458,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5320,grupo_ocu9_damian,8,8,21,4123,4125,TRUE,0.749500090892565,TRUE,1,TRUE,12,9,0.7502445386371046,0.7485620377978636,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
6132,grupo_ocu9_damian,1,2,4,285,259,TRUE,0.10084925690021232,FALSE,1,TRUE,3,1,0.0813503043718871,0.13542688910696762,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
7111,grupo_ocu9_damian,4,9,136,40339,40242,TRUE,0.06307640346131353,FALSE,1,TRUE,66,70,0.05304245042292382,0.07215156324912822,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6221,grupo_ocu9_damian,3,4,19,3413,3445,TRUE,0.03413375471301843,FALSE,1,TRUE,9,10,0.03052655996288564,0.036867736774556514,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8190,grupo_ocu9_damian,5,9,27,5777,5715,TRUE,0.6640229885057471,TRUE,1,TRUE,13,14,0.6833966359196961,0.649780614280016,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5502,grupo_ocu9_damian,8,9,8,3357,3399,TRUE,0.10078054638246772,FALSE,1,TRUE,4,4,0.12973533990659056,0.08107562686040058,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
