cmo,classification,old_value,new_value,n,w_pre,w_post,historical_target_official,forward,unique_forward,reverse,unique_reverse,train_n,validation_n,train_forward,validation_forward,train_reverse,validation_reverse,train_unique_forward,validation_unique_forward,train_unique_reverse,validation_unique_reverse,accepted,reason,rule_id,family,scope,conceptual_basis
5270,clase_ocu_damian,3,3,184,44964,44224,TRUE,0.7051074973733319,TRUE,1,TRUE,73,111,0.6220448727601264,0.764413385297675,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1398,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5271,clase_ocu_damian,1,1,48,14481,14253,TRUE,0.791311475409836,TRUE,1,TRUE,22,26,0.8001545765706084,0.7826463269501244,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1399,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5272,clase_ocu_damian,1,1,29,9370,9666,TRUE,0.6204065417466729,TRUE,1,TRUE,12,17,0.6774378585086042,0.5901954826293933,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1400,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5280,clase_ocu_damian,3,3,64,21282,21263,TRUE,0.7682200483702126,TRUE,1,TRUE,32,32,0.768257347288747,0.7681616011860638,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1401,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5281,clase_ocu_damian,3,3,32,5341,5053,TRUE,0.829605467536502,TRUE,1,TRUE,6,26,0.948486799742434,0.7918116683725691,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1402,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5300,clase_ocu_damian,3,3,14,6198,6272,TRUE,0.6746489604876456,TRUE,1,TRUE,7,7,0.7746262935990801,0.5432098765432098,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1403,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5302,clase_ocu_damian,3,3,44,11531,11486,TRUE,0.7329180702980995,TRUE,1,TRUE,29,15,0.7473478503629257,0.7018247443352718,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1404,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5304,clase_ocu_damian,3,3,19,5174,5445,TRUE,0.7898030834987025,TRUE,1,TRUE,12,7,0.9044309296264118,0.6620400258231117,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1405,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5306,clase_ocu_damian,3,3,22,6683,6654,TRUE,0.6784082834230027,TRUE,1,TRUE,9,13,0.6821069348861831,0.6761073604478841,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1406,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5310,clase_ocu_damian,3,3,21,4684,4759,TRUE,0.9522260622077658,TRUE,1,TRUE,9,12,0.9629874421678783,0.9474456840869054,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1407,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5320,clase_ocu_damian,3,3,23,4889,4897,TRUE,0.8887475004544628,TRUE,1,TRUE,14,9,1,0.7485620377978636,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1408,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5321,clase_ocu_damian,3,3,30,15127,15074,TRUE,0.8872661153146812,TRUE,1,TRUE,18,12,0.8512492126810833,0.9328725242589393,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1409,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5322,clase_ocu_damian,3,3,269,69710,70216,TRUE,0.9511789105992795,TRUE,1,TRUE,134,135,0.9489081746920492,0.9533379471890971,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1410,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5323,clase_ocu_damian,3,3,139,19886,20105,TRUE,0.8208536283331958,TRUE,1,TRUE,59,80,0.8162078324932144,0.8242990654205608,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1411,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5324,clase_ocu_damian,3,3,19,4849,4873,TRUE,0.952839457653763,TRUE,1,TRUE,11,8,0.8742138364779874,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1412,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5331,clase_ocu_damian,3,3,12,4906,5081,TRUE,0.7344311377245509,TRUE,1,TRUE,5,7,0.5533527696793002,0.9255384615384615,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1413,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5332,clase_ocu_damian,3,3,17,5536,5453,TRUE,1,TRUE,1,TRUE,11,6,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1414,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5333,clase_ocu_damian,3,3,15,5673,6003,TRUE,0.8479820627802691,TRUE,1,TRUE,8,7,0.779296875,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1415,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5334,clase_ocu_damian,3,3,13,3947,4019,TRUE,0.8209234608985025,TRUE,1,TRUE,8,5,1,0.6921701823382195,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1416,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5340,clase_ocu_damian,3,3,25,6052,6081,TRUE,0.964308476736775,TRUE,1,TRUE,9,16,0.8095238095238095,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1417,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5342,clase_ocu_damian,3,3,41,11523,11592,TRUE,0.91977969348659006,TRUE,1,TRUE,24,17,1,0.8549992786033761,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1418,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5343,clase_ocu_damian,3,3,202,43477,43674,TRUE,0.8151224267876561,TRUE,1,TRUE,94,108,0.7913152496010941,0.8383180337577731,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1419,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5344,clase_ocu_damian,3,3,245,51182,51393,TRUE,0.869126662025166,TRUE,1,TRUE,123,122,0.8498125666334216,0.8879645780222729,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1420,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5345,clase_ocu_damian,3,3,350,107502,111562,TRUE,0.904891372968241,TRUE,1,TRUE,178,172,0.8950583926266175,0.9174443784374221,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1421,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5350,clase_ocu_damian,3,3,15,3517,3589,TRUE,1,TRUE,1,TRUE,10,5,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1422,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5353,clase_ocu_damian,3,3,10,4566,4542,TRUE,0.6257366040838701,TRUE,1,TRUE,5,5,0.8686070686070686,0.5063368765331153,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1423,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5371,clase_ocu_damian,3,3,16,5866,5874,TRUE,0.9569331158238172,TRUE,1,TRUE,5,11,1,0.9471683009805884,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1424,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5380,clase_ocu_damian,3,3,33,9375,9572,TRUE,0.7103887247101613,TRUE,1,TRUE,16,17,0.7754439151147683,0.6753700897540506,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1425,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5383,clase_ocu_damian,3,3,117,38232,38200,TRUE,0.8251748251748252,TRUE,1,TRUE,61,56,0.7738861611202037,0.9000371609067261,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1426,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5400,clase_ocu_damian,4,4,190,56966,57127,TRUE,0.5984577887969071,TRUE,1,TRUE,103,87,0.6644782376554806,0.5236334297048343,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1427,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5401,clase_ocu_damian,4,4,62,22683,22912,TRUE,0.6128884085382329,TRUE,1,TRUE,28,34,0.5567369496005287,0.6587929087069685,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1428,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5420,clase_ocu_damian,4,4,54,13530,13988,TRUE,0.5971400829729014,TRUE,1,TRUE,28,26,0.582135438304944,0.6141391320719194,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1429,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5430,clase_ocu_damian,4,4,39,11902,12144,TRUE,0.6397548914211998,TRUE,1,TRUE,16,23,0.8383190883190883,0.5194233425414365,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1430,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5440,clase_ocu_damian,4,4,212,57389,58009,TRUE,0.5680729331643966,TRUE,1,TRUE,109,103,0.5198871503738577,0.6324454310025898,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1431,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5460,clase_ocu_damian,4,4,711,223840,224695,TRUE,0.8548764698918038,TRUE,1,TRUE,352,359,0.8797930118179064,0.830789568561471,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1432,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5470,clase_ocu_damian,4,4,27,9365,9378,TRUE,0.7358950180732359,TRUE,1,TRUE,12,15,0.6719594041578,0.7949221701677497,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1433,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5500,clase_ocu_damian,3,3,17,7006,7066,TRUE,0.6156414762741652,TRUE,1,TRUE,12,5,0.6013198757763976,0.6274887604367373,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1434,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5501,clase_ocu_damian,3,3,66,16726,16747,TRUE,0.9643680811808119,TRUE,1,TRUE,34,32,0.9710064430126638,0.9572045073123951,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1435,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5502,clase_ocu_damian,3,3,105,21958,22238,TRUE,0.6592014410087061,TRUE,1,TRUE,52,53,0.6510490028912447,0.6647495080974724,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1436,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5520,clase_ocu_damian,3,3,1222,373033,371215,TRUE,0.958579167009292,TRUE,1,TRUE,583,639,0.9565219716456942,0.9604819920756229,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1437,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5521,clase_ocu_damian,3,3,393,124700,124341,TRUE,0.8218762769729644,TRUE,1,TRUE,206,187,0.82458553358713,0.818737908273586,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1438,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5550,clase_ocu_damian,3,3,43,15139,15279,TRUE,1,TRUE,1,TRUE,24,19,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1439,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6100,clase_ocu_damian,1,1,84,19235,19201,TRUE,0.8430117894552307,TRUE,1,TRUE,37,47,0.851975051975052,0.8364779874213837,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1440,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6101,clase_ocu_damian,1,1,166,36832,38919,TRUE,0.7973157268102609,TRUE,1,TRUE,75,91,0.7320976400283602,0.8460055200574691,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1441,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6102,clase_ocu_damian,1,1,96,16217,16598,TRUE,0.8011164353109717,TRUE,1,TRUE,51,45,0.8260459856765925,0.7736475963036029,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1442,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6130,clase_ocu_damian,1,1,46,14459,16862,TRUE,0.8326039387308534,TRUE,1,TRUE,21,25,0.8490833697075513,0.8141916605705926,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1443,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6150,clase_ocu_damian,1,1,28,8223,8619,TRUE,0.6128791831258851,TRUE,1,TRUE,14,14,0.5214651437573848,0.668545389135388,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1444,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6170,clase_ocu_damian,1,1,39,4406,4548,TRUE,0.8548700038804812,TRUE,1,TRUE,22,17,0.8317430025445293,0.891044776119403,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1445,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6190,clase_ocu_damian,1,1,19,6067,6347,TRUE,0.801453104359313,TRUE,1,TRUE,10,9,0.931237721021611,0.602542656406825,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1446,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6200,clase_ocu_damian,2,2,1000,235610,234440,TRUE,0.9288893619873289,TRUE,1,TRUE,476,524,0.958515461237224,0.9009612070616169,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1447,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6202,clase_ocu_damian,2,2,149,39973,40166,TRUE,0.7787908897851034,TRUE,1,TRUE,77,72,0.7772826880934989,0.7805153046310602,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1448,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6210,clase_ocu_damian,2,2,415,108552,108455,TRUE,0.8794762938717309,TRUE,1,TRUE,214,201,0.87355179897899915,0.8861590979621392,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1449,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6211,clase_ocu_damian,2,2,25,8550,8738,TRUE,0.9922246721596844,TRUE,1,TRUE,10,15,1,0.9883821744407838,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1450,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6220,clase_ocu_damian,2,2,57,14724,15272,TRUE,0.8414195096862678,TRUE,1,TRUE,26,31,0.7033329407608055,0.9715808170515098,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1451,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6221,clase_ocu_damian,2,2,219,60180,60540,TRUE,0.6018662052825811,TRUE,1,TRUE,100,119,0.5796798886569241,0.6186817630408411,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1452,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6230,clase_ocu_damian,2,2,236,61049,61838,TRUE,0.8490938677867564,TRUE,1,TRUE,118,118,0.8445079747216371,0.8530347306628049,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1453,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6231,clase_ocu_damian,2,2,10,1522,1574,TRUE,0.7384764677341097,TRUE,1,TRUE,5,5,0.8802395209580839,0.6043437204910292,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1454,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6232,clase_ocu_damian,2,2,33,7722,7813,TRUE,0.8113901439529263,TRUE,1,TRUE,17,16,0.7833910034602076,0.8546962804388547,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1455,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6240,clase_ocu_damian,2,2,28,8413,8965,TRUE,0.6891947243384943,TRUE,1,TRUE,13,15,0.7325795424664738,0.6695621132793907,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1456,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6250,clase_ocu_damian,2,2,21,6516,6542,TRUE,0.7623727623727624,TRUE,1,TRUE,7,14,1,0.7303146992431284,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1457,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6270,clase_ocu_damian,2,2,1022,216265,219063,TRUE,0.7416876725483136,TRUE,1,TRUE,518,504,0.7183196492845983,0.7648993040838927,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1458,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7100,clase_ocu_damian,2,2,1371,428414,427977,TRUE,0.8505644434385188,TRUE,1,TRUE,684,687,0.8512403337566921,0.8499046602688345,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1459,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7110,clase_ocu_damian,2,2,100,20350,20317,TRUE,0.772765246449457,TRUE,1,TRUE,49,51,0.8262946847538606,0.7298296037774584,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1460,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7111,clase_ocu_damian,2,2,1891,505282,508173,TRUE,0.7900882841354379,TRUE,1,TRUE,940,951,0.8051883484404992,0.7764311047714908,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1461,clase_ocupacional,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
